hex_id,flag_no_transition,primary_type,group_type,total_area,diag_total,offdiag_total,offdiag_ratio,dominant_value_col,dominant_area,dominant_share_of_offdiag,dom_from,dom_to,dom_from_name,dom_to_name,beta_obs,beta_nat_clim,beta_res_clim,share_nat_clim,dominance_clim,beta_nat_co2,beta_res_co2,share_nat_co2,dominance_co2,beta_clim,beta_co2,beta_res,share_abs_clim,share_abs_co2,share_abs_res,P90_trend,VPD90_trend,Tmean_trend,SM90_L1_trend,ET90_trend,SWnet90_trend,VPD_resid_trend
586896,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100350000,97470000,2880000,0.028699552,VALUE_904,1080000,0.375,9,4,bare_areas,grassland,0.033257201,-0.035802128,0.069059329,0.341423143,RESIDUAL,0.182055793,-0.148798593,0.550259574,NATURAL,-0.035802128,0.217857921,-0.148798593,0.088958528,0.541317538,0.369723934,-1.294418094,0.002405381,-0.035590201,-0.000682217,-1.022679416,0.243656443,0.005519011
586897,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100440000,95850000,4590000,0.045698925,VALUE_904,1710000,0.37254902,9,4,bare_areas,grassland,0.035618721,-0.03239895,0.068017671,0.322645291,RESIDUAL,0.182849668,-0.147230947,0.553954579,NATURAL,-0.03239895,0.215248618,-0.147230947,0.082047893,0.54510086,0.372851247,-1.086538452,0.007047773,0.007594326,-0.000653771,-0.882329532,0.465421734,0.007102388
586898,TRUE,,No_transition,98550000,98550000,0,0,VALUE_102,0,,1,2,cropland,forest,0.071472988,-0.026190301,0.09766329,0.211461784,RESIDUAL,0.187344158,-0.11587117,0.617858468,NATURAL,-0.026190301,0.21353446,-0.11587117,0.073651859,0.600497478,0.325850663,-0.93855551,0.006953785,0.010091267,-0.000399628,-0.79819945,0.289586853,0.006742866
586900,TRUE,,No_transition,100440000,100440000,0,0,VALUE_102,0,,1,2,cropland,forest,0.338998831,-0.020410624,0.359409455,0.053737611,RESIDUAL,0.195914223,0.143084609,0.577920053,NATURAL,-0.020410624,0.216324846,0.143084609,0.053737611,0.569545578,0.376716811,-0.703877021,-0.001816651,-0.074530046,-0.000182111,-0.620754541,0.06487211,0.004065273
586901,TRUE,,No_transition,100440000,100440000,0,0,VALUE_102,0,,1,2,cropland,forest,0.413283036,-0.019365913,0.432648949,0.042843531,RESIDUAL,0.195517354,0.217765682,0.473083425,RESIDUAL,-0.019365913,0.214883267,0.217765682,0.042843531,0.475389827,0.481766642,-0.605222141,0.00103545,-0.047159034,-0.000237131,-0.557150325,0.182293709,0.00496765
586902,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.064410939,-0.018347949,0.082758888,0.1814709,RESIDUAL,0.195917749,-0.13150681,0.598359969,NATURAL,-0.018347949,0.214265698,-0.13150681,0.050389777,0.588447296,0.361162927,-0.602284069,0.000967728,-0.073428521,-0.000114865,-0.481990092,-0.10776703,0.006687834
586903,FALSE,Ag_expansion,Ag_expansion,98550000,90360000,8190000,0.083105023,VALUE_901,4680000,0.571428571,9,1,bare_areas,cropland,0.014316205,-0.008375518,0.022691723,0.269593235,RESIDUAL,0.207316313,-0.193000108,0.517881112,NATURAL,-0.008375518,0.215691831,-0.193000108,0.020081927,0.517162937,0.462755136,-0.692457131,-0.012105753,-0.165504182,-3.48E-05,-0.595336394,-1.187658257,-0.000148671
586907,FALSE,Bare_to_Sparse,Bare_to_Sparse,100260000,98280000,1980000,0.019748654,VALUE_906,630000,0.318181818,9,6,bare_areas,sparse_vegetation,0.032058093,-0.020894129,0.052952222,0.282940576,RESIDUAL,0.197430138,-0.165372045,0.544181229,NATURAL,-0.020894129,0.218324268,-0.165372045,0.051642666,0.539617956,0.408739377,-1.076239818,-0.004964379,-0.091294808,-7.54E-05,-0.243641155,0.008280854,0.002118957
586908,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100440000,97380000,3060000,0.03046595,VALUE_904,1530000,0.5,9,4,bare_areas,grassland,0.052869422,-0.010286848,0.06315627,0.140065514,RESIDUAL,0.209254719,-0.156385298,0.572297095,NATURAL,-0.010286848,0.219541567,-0.156385298,0.026635119,0.568445811,0.40491907,-1.197089293,-0.017640234,-0.266284489,0.000893673,-0.391140645,-1.595539603,0.001507247
586916,FALSE,Bare_to_Sparse,Bare_to_Sparse,100350000,100260000,90000,0.000896861,VALUE_906,90000,1,9,6,bare_areas,sparse_vegetation,0.04406169,-0.000291062,0.044352752,0.006519656,RESIDUAL,0.210136626,-0.166074937,0.558559723,NATURAL,-0.000291062,0.210427689,-0.166074937,0.000772471,0.558469252,0.440758277,-0.268455506,-0.008044759,-0.148548792,0.00072855,-0.926108082,-1.652751549,0.002451782
586919,FALSE,Ag_expansion,Ag_expansion,100440000,95940000,4500000,0.044802867,VALUE_901,1980000,0.44,9,1,bare_areas,cropland,0.012845579,-0.00291323,0.015758809,0.156020983,RESIDUAL,0.205644903,-0.192799324,0.51611967,NATURAL,-0.00291323,0.208558133,-0.192799324,0.007206137,0.515887349,0.476906515,0.174442597,-0.002379817,-0.072669026,-0.000137926,-0.874507514,-1.27524606,0.002735998
586920,FALSE,Ag_expansion,Ag_expansion,98550000,89820000,8730000,0.088584475,VALUE_901,5400000,0.618556701,9,1,bare_areas,cropland,0.079789477,0.003772632,0.076016846,0.04728232,RESIDUAL,0.205913376,-0.126123898,0.620151386,NATURAL,0.003772632,0.202140744,-0.126123898,0.011362073,0.608789314,0.379848614,0.290636461,0.010237988,0.212834185,-0.001143412,-0.375255066,0.248211855,-0.004843143
586921,FALSE,Ag_expansion,Ag_expansion,100260000,90630000,9630000,0.096050269,VALUE_901,6480000,0.672897196,9,1,bare_areas,cropland,0.015684838,0.001154473,0.014530365,0.073604372,RESIDUAL,0.206183811,-0.190498974,0.51977,NATURAL,0.001154473,0.205029339,-0.190498974,0.002910317,0.516859684,0.48023,0.193294305,0.002358681,0.096014669,-0.00098657,-0.697262331,-0.555863425,-0.004543385
586938,FALSE,Other,Other,100260000,99270000,990000,0.009874327,VALUE_109,360000,0.363636364,1,9,cropland,bare_areas,0.072430786,-0.018299241,0.090730027,0.167837876,RESIDUAL,0.192047291,-0.119616505,0.616200192,NATURAL,-0.018299241,0.210346532,-0.119616505,0.052544424,0.603988848,0.343466728,-1.210152941,-0.00149711,0.03339406,-0.000926681,-1.746627654,-0.488575233,-0.00378064
586943,FALSE,Ag_expansion,Ag_expansion,100260000,99360000,900000,0.008976661,VALUE_201,270000,0.3,2,1,forest,cropland,0.029533254,-0.003857546,0.0333908,0.103562869,RESIDUAL,0.206588576,-0.177055322,0.538490452,NATURAL,-0.003857546,0.210446122,-0.177055322,0.009856795,0.537731667,0.452411537,-0.260045045,0.001769288,0.080034398,-0.001224483,0.503161869,0.511822267,-0.003460473
587000,FALSE,Other,Other,98460000,90900000,7560000,0.07678245,VALUE_410,2790000,0.369047619,4,10,grassland,water_and_ice,0.465806569,0.049689161,0.416117407,0.10667338,RESIDUAL,0.253823438,0.211983131,0.544911676,NATURAL,0.049689161,0.204134277,0.211983131,0.10667338,0.438238296,0.455088324,7.683688886,-0.004055961,0.002657046,0.003014449,-0.277251634,-0.568790223,-0.004125724
587039,FALSE,Other,Other,98640000,94320000,4320000,0.04379562,VALUE_103,4050000,0.9375,1,3,cropland,shrubland,0.254529337,0.007414207,0.24711513,0.029129085,RESIDUAL,0.222064119,0.032465218,0.872449996,NATURAL,0.007414207,0.214649913,0.032465218,0.029129085,0.843320911,0.127550004,5.995861741,-0.005983815,-0.006811454,0.001123999,-0.841069761,-0.780060647,-0.005459305
587088,FALSE,Urban_expansion,Urban_expansion,98460000,98370000,90000,0.000914077,VALUE_108,90000,1,1,8,cropland,urban,0.349849025,0.044161418,0.305687607,0.126229929,RESIDUAL,0.261421269,0.088427756,0.747240239,NATURAL,0.044161418,0.217259851,0.088427756,0.126229929,0.62101031,0.252759761,12.12100481,-0.023111145,-0.051046956,0.002050196,0.381279188,-0.85141449,-0.019379951
587089,FALSE,Other,Other,100260000,92790000,7470000,0.074506284,VALUE_103,6300000,0.843373494,1,3,cropland,shrubland,0.412205279,0.040689661,0.371515618,0.09871213,RESIDUAL,0.258949325,0.153255954,0.628204775,NATURAL,0.040689661,0.218259664,0.153255954,0.09871213,0.529492645,0.371795225,10.86325138,-0.023756403,-0.05329674,0.002119918,0.438179541,-0.868109806,-0.019868259
587140,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100350000,99720000,630000,0.006278027,VALUE_904,630000,1,9,4,bare_areas,grassland,0.441337916,0.01711706,0.424220855,0.038784477,RESIDUAL,0.22358677,0.217751145,0.506611289,NATURAL,0.01711706,0.20646971,0.217751145,0.038784477,0.467826812,0.493388711,1.599230426,0.00023322,-0.012728832,0.001036529,0.280001853,-0.558946442,0.001295086
587142,FALSE,Other,Other,100260000,99450000,810000,0.008078995,VALUE_409,810000,1,4,9,grassland,bare_areas,0.07924133,-0.006933942,0.086175271,0.074471058,RESIDUAL,0.203907595,-0.124666266,0.620583739,NATURAL,-0.006933942,0.210841537,-0.124666266,0.020248529,0.615700453,0.364051018,0.018815063,0.003081059,0.08740882,-0.000774164,-0.255272121,0.789458166,-0.002558398
587143,FALSE,Other,Other,100350000,99180000,1170000,0.011659193,VALUE_609,990000,0.846153846,6,9,sparse_vegetation,bare_areas,0.363280041,-0.007817097,0.371097138,0.020630255,RESIDUAL,0.202862384,0.160417657,0.558418743,NATURAL,-0.007817097,0.210679481,0.160417657,0.020630255,0.556008356,0.42336139,-0.004296834,0.002278289,0.041653089,-0.000812982,-0.343443279,0.27980834,-0.000249105
587144,FALSE,Other,Other,100260000,94860000,5400000,0.053859964,VALUE_409,3420000,0.633333333,4,9,grassland,bare_areas,0.407050609,-0.01337275,0.420423358,0.03082727,RESIDUAL,0.198286672,0.208763936,0.487130268,RESIDUAL,-0.01337275,0.211659422,0.208763936,0.03082727,0.487923746,0.481248984,-0.152933113,0.002228442,0.042742468,-0.001614387,-0.252346666,0.208060622,-0.000412466
587145,FALSE,Other,Other,100260000,97830000,2430000,0.024236984,VALUE_409,1980000,0.814814815,4,9,grassland,bare_areas,0.056229201,-0.018834162,0.075063363,0.200582093,RESIDUAL,0.193714148,-0.137484946,0.584887311,NATURAL,-0.018834162,0.21254831,-0.137484946,0.051059436,0.576218715,0.372721849,-0.395351377,0.002696146,0.059054868,-0.00223553,-0.248850645,0.371869898,-0.001062651
587147,FALSE,Other,Other,100350000,94770000,5580000,0.055605381,VALUE_409,5580000,1,4,9,grassland,bare_areas,0.216200906,-0.016873179,0.233074085,0.067506956,RESIDUAL,0.194302967,0.021897939,0.898714862,NATURAL,-0.016873179,0.211176146,0.021897939,0.067506956,0.844882809,0.087610235,-0.965748824,0.003373954,0.071656149,-0.001881023,-0.455369904,0.395496393,-0.001296774
587151,FALSE,Other,Other,100260000,96840000,3420000,0.034111311,VALUE_409,3420000,1,4,9,grassland,bare_areas,0.249012038,-0.03102338,0.280035417,0.099734777,RESIDUAL,0.183307661,0.065704376,0.736139758,NATURAL,-0.03102338,0.214331041,0.065704376,0.099734777,0.689037066,0.211228157,-1.389035946,0.002838423,0.024149835,-0.002648522,-0.813438485,0.279516233,0.001592992
587157,FALSE,Other,Other,98460000,77310000,21150000,0.214808044,VALUE_409,21150000,1,4,9,grassland,bare_areas,0.323332207,-0.021614575,0.344946782,0.058965776,RESIDUAL,0.191818058,0.13151415,0.59325379,NATURAL,-0.021614575,0.213432632,0.13151415,0.058965776,0.582256226,0.358777998,-0.815511023,0.001027721,-0.015963551,-0.001412387,-0.731686739,0.08541267,0.002629346
587160,FALSE,Other,Other,100260000,99900000,360000,0.003590664,VALUE_409,360000,1,4,9,grassland,bare_areas,0.241540878,-0.020324481,0.261865359,0.072024143,RESIDUAL,0.195368874,0.046172004,0.808843935,NATURAL,-0.020324481,0.215693355,0.046172004,0.072024143,0.764355495,0.163620362,-1.060817641,0.000488005,0.020823787,-0.002368769,0.491286766,0.599493863,-0.000363422
587161,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.508232893,-0.016568238,0.524801132,0.030604314,RESIDUAL,0.199456284,0.30877661,0.39245056,RESIDUAL,-0.016568238,0.216024522,0.30877661,0.030604314,0.399033514,0.570362172,-1.19422702,0.00043537,0.029104812,-0.002352698,1.080078197,0.813615916,-0.000922008
587162,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.349748265,-0.007130364,0.356878629,0.019588428,RESIDUAL,0.207895427,0.141852838,0.594414463,NATURAL,-0.007130364,0.215025791,0.141852838,0.019588428,0.590715601,0.389695971,-1.200045533,0.000531921,0.038428049,-0.001420134,1.322854678,0.98471773,-0.001427967
587163,FALSE,Other,Other,98460000,87030000,11430000,0.116087751,VALUE_409,11160000,0.976377953,4,9,grassland,bare_areas,0.050162855,-0.014231944,0.064394799,0.181006405,RESIDUAL,0.200568468,-0.150405613,0.571462335,NATURAL,-0.014231944,0.214800412,-0.150405613,0.03750796,0.566101522,0.396390518,-1.078734001,0.000706582,0.031721428,-0.002038962,0.491973624,0.404707077,-0.001034629
587164,FALSE,Other,Other,100260000,98730000,1530000,0.015260323,VALUE_409,1530000,1,4,9,grassland,bare_areas,0.058162464,-0.007054329,0.065216793,0.097609234,RESIDUAL,0.205002423,-0.146839959,0.582654147,NATURAL,-0.007054329,0.212056752,-0.146839959,0.019276701,0.579467548,0.401255751,-0.614769024,0.000676516,0.012496886,-0.00085875,-0.060829282,0.061737882,0.00018231
587165,FALSE,Other,Other,100260000,99270000,990000,0.009874327,VALUE_104,720000,0.727272727,1,4,cropland,grassland,0.123866992,-0.002408687,0.126275679,0.018717792,RESIDUAL,0.208798362,-0.08493137,0.710851981,NATURAL,-0.002408687,0.211207049,-0.08493137,0.008068031,0.707449661,0.284482309,0.128313546,0.000310382,-0.004373683,-0.000153144,-0.215099118,-0.042763379,0.001002821
587166,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100350000,95850000,4500000,0.044843049,VALUE_904,4500000,1,9,4,bare_areas,grassland,0.263424349,-0.001864007,0.265288355,0.006977316,RESIDUAL,0.209424258,0.054000091,0.795007214,NATURAL,-0.001864007,0.211288264,0.054000091,0.006977316,0.790890497,0.202132187,0.210298885,0.001237827,0.018026216,-0.000585492,0.136570754,0.170495243,0.000389712
587167,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100260000,80370000,19890000,0.198384201,VALUE_904,18900000,0.950226244,9,4,bare_areas,grassland,0.215702962,-0.004448113,0.220151075,0.01980467,RESIDUAL,0.206377107,0.009325855,0.95676529,NATURAL,-0.004448113,0.21082522,0.009325855,0.01980467,0.938673119,0.041522211,-0.089368128,0.002838718,0.032381568,-0.000948725,0.123222364,0.131083148,0.000920562
587168,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,98460000,95580000,2880000,0.029250457,VALUE_904,2880000,1,9,4,bare_areas,grassland,0.073345279,-0.015440959,0.088786238,0.148147122,RESIDUAL,0.198079159,-0.12473388,0.613603339,NATURAL,-0.015440959,0.213520118,-0.12473388,0.043656148,0.603684371,0.352659481,-0.184519928,0.003818893,0.002567935,-0.00084136,-0.185111535,0.468061039,0.004242927
587169,FALSE,Ag_expansion,Ag_expansion,100350000,87120000,13230000,0.131838565,VALUE_401,7650000,0.578231293,4,1,grassland,cropland,0.025782011,-0.012473865,0.038255876,0.2458886,RESIDUAL,0.201269909,-0.175487898,0.534215629,NATURAL,-0.012473865,0.213743774,-0.175487898,0.031052261,0.532090684,0.436857055,0.082334335,0.003673984,0.00397823,-0.000416725,0.046409298,0.713913403,0.004110255
587170,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100260000,97470000,2790000,0.027827648,VALUE_904,2520000,0.903225806,9,4,bare_areas,grassland,0.018333607,-0.00362553,0.021959137,0.141707146,RESIDUAL,0.207770655,-0.189437048,0.523078111,NATURAL,-0.00362553,0.211396185,-0.189437048,0.008963905,0.522664371,0.468371724,0.296427398,0.004119576,0.021852998,8.57E-05,0.212481155,0.58979978,0.003188205
587171,FALSE,Bare_to_Sparse,Bare_to_Sparse,100260000,97380000,2880000,0.028725314,VALUE_906,1710000,0.59375,9,6,bare_areas,sparse_vegetation,0.017867606,0.001010828,0.016856778,0.056573223,RESIDUAL,0.211573214,-0.193705607,0.522043597,NATURAL,0.001010828,0.210562386,-0.193705607,0.002494155,0.519549443,0.477956403,0.471351723,0.003998253,0.020507288,0.00028413,0.391524292,0.560068267,0.003151482
587173,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.064893175,0.005670898,0.059222276,0.08738821,RESIDUAL,0.212705576,-0.147812401,0.589999915,NATURAL,0.005670898,0.207034678,-0.147812401,0.015729863,0.574270052,0.410000085,0.465133117,0.007906653,0.088937586,0.000224579,0.404793462,0.492420176,0.002015622
587174,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,98460000,94050000,4410000,0.044789762,VALUE_904,1800000,0.408163265,9,4,bare_areas,grassland,0.055566124,0.001780789,0.053785335,0.032048103,RESIDUAL,0.206171247,-0.150605124,0.577872483,NATURAL,0.001780789,0.204390459,-0.150605124,0.004991331,0.572881152,0.422127517,0.285578817,0.015333922,0.163478044,3.18E-05,0.212506907,0.591194135,0.004029277
587175,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100260000,88200000,12060000,0.120287253,VALUE_904,9000000,0.746268657,9,4,bare_areas,grassland,0.068360468,-0.001796211,0.070156679,0.02496371,RESIDUAL,0.20372113,-0.135360663,0.600802327,NATURAL,-0.001796211,0.205517341,-0.135360663,0.005241746,0.599745567,0.395012688,0.115701809,0.014608669,0.1466411,3.23E-06,0.033706637,0.475095548,0.004482757
587215,FALSE,Ag_expansion,Ag_expansion,100440000,95940000,4500000,0.044802867,VALUE_901,2790000,0.62,9,1,bare_areas,cropland,0.013988431,-0.006951815,0.020940246,0.249239927,RESIDUAL,0.20913432,-0.19514589,0.517300415,NATURAL,-0.006951815,0.216086136,-0.19514589,0.016623826,0.516725217,0.466650958,-0.058996435,-0.004473586,-0.064652737,3.40E-05,-0.018722786,0.349826634,0.000818748
587216,FALSE,Ag_expansion,Ag_expansion,100350000,98820000,1530000,0.015246637,VALUE_901,1080000,0.705882353,9,1,bare_areas,cropland,0.041945634,-0.012263829,0.054209463,0.184492583,RESIDUAL,0.203853795,-0.161908162,0.557340072,NATURAL,-0.012263829,0.216117624,-0.161908162,0.031422382,0.553736548,0.41484107,-0.209580891,-0.001999814,-0.054106332,-4.16E-05,-0.208549062,0.395932074,0.002541672
587217,FALSE,Ag_expansion,Ag_expansion,100440000,93690000,6750000,0.067204301,VALUE_401,4410000,0.653333333,4,1,grassland,cropland,0.52260719,-0.015593905,0.538201094,0.028158262,RESIDUAL,0.199972009,0.322635181,0.38264305,RESIDUAL,-0.015593905,0.215565914,0.322635181,0.028158262,0.389252186,0.582589552,-0.396084559,-0.000261452,-0.038654638,-0.000152839,-0.406224553,0.297812203,0.003102096
587218,FALSE,Ag_expansion,Ag_expansion,98550000,84420000,14130000,0.143378995,VALUE_901,9450000,0.668789809,9,1,bare_areas,cropland,0.471822657,-0.015572845,0.487395502,0.03096188,RESIDUAL,0.196791145,0.275031511,0.417087104,RESIDUAL,-0.015572845,0.212363991,0.275031511,0.03096188,0.422221382,0.546816738,-0.461306124,0.005801594,0.029814743,-0.000297643,-0.470803701,0.380392105,0.004188619
587219,FALSE,Ag_expansion,Ag_expansion,100350000,77850000,22500000,0.224215247,VALUE_401,16290000,0.724,4,1,grassland,cropland,0.016037508,-0.013414804,0.029452312,0.312939272,RESIDUAL,0.196654823,-0.180617315,0.521254562,NATURAL,-0.013414804,0.210069627,-0.180617315,0.0331966,0.519843403,0.446959997,-0.407362066,0.010227835,0.092847245,-0.000444143,-0.306827776,0.625373183,0.004112906
587220,FALSE,Ag_expansion,Ag_expansion,100350000,90360000,9990000,0.09955157,VALUE_901,5130000,0.513513514,9,1,bare_areas,cropland,0.099679819,-0.012388744,0.112068563,0.099542119,RESIDUAL,0.200078424,-0.100398605,0.665869284,NATURAL,-0.012388744,0.212467168,-0.100398605,0.038089384,0.653233566,0.30867705,-0.352099848,0.00570067,0.042142693,-0.000265057,-0.146008479,0.620660159,0.003297597
587221,FALSE,Ag_expansion,Ag_expansion,100440000,73080000,27360000,0.272401434,VALUE_901,14400000,0.526315789,9,1,bare_areas,cropland,0.302762256,-0.011010844,0.3137731,0.033902058,RESIDUAL,0.202690287,0.100071968,0.669470133,NATURAL,-0.011010844,0.213701131,0.100071968,0.033902058,0.65797936,0.308118582,-0.312157552,0.002569174,0.022245702,-0.000240597,-0.106210849,0.654868409,0.001639617
587222,FALSE,Ag_expansion,Ag_expansion,100260000,80820000,19440000,0.193895871,VALUE_901,9810000,0.50462963,9,1,bare_areas,cropland,0.201433076,-0.011545435,0.212978511,0.051421843,RESIDUAL,0.197648099,0.003784977,0.981209754,NATURAL,-0.011545435,0.209193534,0.003784977,0.051421843,0.931720369,0.016857788,-0.258393302,0.01302562,0.144407385,-0.000449427,-0.137924243,1.172863625,0.003391244
587223,FALSE,Ag_expansion,Ag_expansion,100350000,82350000,18000000,0.179372197,VALUE_901,7380000,0.41,9,1,bare_areas,cropland,0.376360347,-0.00966757,0.386027917,0.024431844,RESIDUAL,0.197695467,0.17866488,0.525282401,NATURAL,-0.00966757,0.207363037,0.17866488,0.024431844,0.52404701,0.451521147,-0.150797092,0.016081267,0.172412362,-0.000527022,-0.051278676,1.244100222,0.004429025
587224,FALSE,Ag_expansion,Ag_expansion,98640000,90720000,7920000,0.080291971,VALUE_901,5670000,0.715909091,9,1,bare_areas,cropland,0.014303942,-0.005725863,0.020029805,0.222314687,RESIDUAL,0.202687393,-0.188383451,0.518288172,NATURAL,-0.005725863,0.208413256,-0.188383451,0.01422495,0.517767875,0.468007175,-0.085494072,0.011453826,0.110072832,-0.000354489,0.081557151,0.918761151,0.004215014
587227,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.39987851,-0.014276532,0.414155042,0.033322782,RESIDUAL,0.201804925,0.198073585,0.504665592,NATURAL,-0.014276532,0.216081457,0.198073585,0.033322782,0.504354651,0.462322567,-0.426406789,-0.000997878,-0.03700086,-0.00047111,-0.141068984,0.581528735,0.002377865
587228,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100440000,82620000,17820000,0.177419355,VALUE_904,9360000,0.525252525,9,4,bare_areas,grassland,0.116642655,-0.02566028,0.142302935,0.152773212,RESIDUAL,0.191447697,-0.074805042,0.719044986,NATURAL,-0.02566028,0.217107977,-0.074805042,0.080801125,0.683646823,0.235552052,-0.884200555,-0.000456477,-0.069197539,-0.00029579,-1.091450675,0.387528793,0.005186479
587230,FALSE,Other,Other,100350000,94050000,6300000,0.062780269,VALUE_402,3510000,0.557142857,4,2,grassland,forest,0.029862053,-0.008889019,0.038751072,0.186586946,RESIDUAL,0.202907224,-0.173045171,0.539715205,NATURAL,-0.008889019,0.211796243,-0.173045171,0.022576409,0.537921952,0.43950164,-1.617476512,0.001335743,-0.006992708,-0.000483766,-0.014199008,0.132217703,0.002302257
587231,FALSE,Ag_expansion,Ag_expansion,100440000,99900000,540000,0.005376344,VALUE_401,360000,0.666666667,4,1,grassland,cropland,0.023152237,-0.002465355,0.025617592,0.087788343,RESIDUAL,0.208420694,-0.185268457,0.52940421,NATURAL,-0.002465355,0.210886049,-0.185268457,0.006184728,0.529040496,0.464774776,-1.814626195,0.001792488,0.020962608,-0.000525171,0.556963846,0.34729028,0.00081237
587232,FALSE,Other,Other,100350000,98730000,1620000,0.016143498,VALUE_104,540000,0.333333333,1,4,cropland,grassland,0.020817409,-0.001272018,0.022089427,0.054449455,RESIDUAL,0.208958935,-0.188141526,0.526211766,NATURAL,-0.001272018,0.210230953,-0.188141526,0.003182874,0.526044909,0.470772218,-2.562254711,0.001705814,0.021421464,-0.000413765,0.55269774,0.313299212,0.000676111
587238,FALSE,Other,Other,100350000,97740000,2610000,0.026008969,VALUE_104,810000,0.310344828,1,4,cropland,grassland,0.46322621,-0.001765116,0.464991326,0.003781664,RESIDUAL,0.208047009,0.255179201,0.449126161,RESIDUAL,-0.001765116,0.209812125,0.255179201,0.003781664,0.449510936,0.546707399,-4.092997245,0.003258873,0.050223527,-0.000705708,1.039154725,0.685714104,0.000294457
587242,FALSE,Other,Other,100440000,94230000,6210000,0.061827957,VALUE_409,2520000,0.405797101,4,9,grassland,bare_areas,0.029392767,-0.020568403,0.04996117,0.291628064,RESIDUAL,0.189391763,-0.159998995,0.542062886,NATURAL,-0.020568403,0.209960165,-0.159998995,0.052668249,0.537632129,0.409699622,-2.756292311,2.53E-05,-0.062807267,-7.98E-05,-2.075044655,-0.761590953,0.004660123
587244,FALSE,Other,Other,100260000,99450000,810000,0.008078995,VALUE_104,720000,0.888888889,1,4,cropland,grassland,0.007114594,0.000379841,0.006734753,0.053389032,RESIDUAL,0.210465337,-0.203350743,0.508596324,NATURAL,0.000379841,0.210085496,-0.203350743,0.000917899,0.507678425,0.491403676,-0.848103355,0.000770593,0.017048223,-7.62E-05,0.255324058,0.236738416,2.52E-05
587245,FALSE,Other,Other,100350000,98640000,1710000,0.017040359,VALUE_410,1080000,0.631578947,4,10,grassland,water_and_ice,0.021653028,-0.000515169,0.022168197,0.022711307,RESIDUAL,0.208598883,-0.186945855,0.527371149,NATURAL,-0.000515169,0.209114052,-0.186945855,0.001299045,0.527300037,0.471400918,-0.302830804,0.001653064,0.012958408,-0.000201352,-0.102742019,0.086672001,0.001136769
587246,FALSE,Other,Other,98550000,95400000,3150000,0.03196347,VALUE_410,3150000,1,4,10,grassland,water_and_ice,0.179088041,0.011223601,0.167864439,0.06267086,RESIDUAL,0.21931516,-0.040227119,0.845007452,NATURAL,0.011223601,0.208091558,-0.040227119,0.043243827,0.801763625,0.154992548,0.399187147,0.002148816,0.041405357,2.52E-05,0.803132274,0.497634996,-0.000258064
587247,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100260000,86130000,14130000,0.140933573,VALUE_904,10440000,0.738853503,9,4,bare_areas,grassland,0.046428842,0.011099355,0.035329487,0.239061639,RESIDUAL,0.21840887,-0.171980028,0.559464859,NATURAL,0.011099355,0.207309515,-0.171980028,0.028431533,0.531033326,0.440535141,0.051202028,0.002450662,0.037246612,-5.11E-05,0.689311089,0.337348672,0.00027308
587251,FALSE,Urban_expansion,Urban_expansion,98460000,68130000,30330000,0.308043876,VALUE_408,9360000,0.308605341,4,8,grassland,urban,0.064131518,-0.030038482,0.09417,0.241839215,RESIDUAL,0.187634756,-0.123503238,0.603059606,NATURAL,-0.030038482,0.217673238,-0.123503238,0.080919374,0.586380569,0.332700058,-1.627442749,-0.005519064,-0.141510192,0.000144661,-1.750972451,-0.934616632,0.004799394
587252,FALSE,Ag_expansion,Ag_expansion,100350000,66960000,33390000,0.332735426,VALUE_901,22320000,0.668463612,9,1,bare_areas,cropland,0.395598104,-0.03335024,0.428948344,0.072140043,RESIDUAL,0.184666678,0.210931425,0.46680375,RESIDUAL,-0.03335024,0.218016918,0.210931425,0.072140043,0.471593308,0.456266649,-1.464991012,-0.004282908,-0.124084592,-0.000671415,-1.609583135,-0.78925217,0.004827453
